"","salary","age","elevel","car","zipcode","credit","brand","PredictedBrand"
"4313",58212.09796,49,"2",6,8,150336.2279,"1","1"
"4314",119709.7329,50,"0",11,7,341392.8665,"0","0"
"4315",75516.37981,35,"1",18,2,250679.0027,"0","0"
"4316",63257.17425,20,"4",3,8,169169.3182,"0","0"
"4317",48185.88038,40,"2",3,0,59392.85835,"1","1"
"4318",134684.7873,35,"2",10,2,202216.3381,"1","1"
"4319",116962.3316,38,"3",13,4,225300.5894,"1","1"
"4320",27802.35338,42,"0",13,4,129940.1262,"1","1"
"4321",34426.45198,78,"1",5,2,5e+05,"0","0"
"4322",61752.06335,61,"0",16,5,371803.3139,"0","0"
"4323",142778.0983,58,"1",11,8,393908.4136,"1","1"
"4324",103436.7954,54,"1",9,5,215294.9737,"0","0"
"4325",122491.1643,61,"1",2,4,251447.586,"1","1"
"4326",28787.24436,43,"1",10,4,92412.82158,"1","1"
"4327",99409.39166,60,"3",13,1,469174.013,"1","1"
"4328",28408.14758,72,"3",9,4,232647.2047,"0","0"
"4329",144251.138,70,"3",19,1,430967.8959,"1","1"
"4330",65267.56323,20,"4",20,8,361959.5086,"0","0"
"4331",23651.49349,80,"1",9,6,289847.3777,"1","1"
"4332",43733.14914,31,"3",3,8,89969.74715,"1","1"
"4333",47838.31962,40,"1",6,7,68260.53557,"1","1"
"4334",112708.1005,35,"2",9,7,354599.903,"1","1"
"4335",51420.69745,72,"1",5,5,98634.11395,"0","0"
"4336",148303.9162,61,"2",18,1,57795.40344,"1","1"
"4337",141156.8978,29,"3",7,0,496505.9083,"1","1"
"4338",87817.04577,21,"3",8,0,209642.2545,"0","0"
"4339",84260.46286,79,"1",11,0,405312.264,"1","1"
"4340",89081.08941,23,"1",1,6,223649.976,"0","0"
"4341",107668.3742,56,"3",11,5,341489.3857,"0","0"
"4342",30781.40664,34,"0",12,4,39153.16357,"1","1"
"4343",147783.9142,64,"3",18,8,126473.5649,"1","1"
"4344",69382.90538,26,"0",18,6,147521.7516,"0","0"
"4345",49067.73776,56,"1",5,0,218126.5226,"1","1"
"4346",57426.22787,46,"4",16,0,182910.3052,"1","1"
"4347",30281.72564,54,"3",7,3,114880.6843,"1","1"
"4348",132790.2185,37,"1",12,3,353396.126,"1","1"
"4349",31598.10825,59,"0",15,6,174196.3636,"1","1"
"4350",29406.22509,33,"3",4,5,140113.3789,"1","1"
"4351",80386.18881,30,"3",8,2,16821.65602,"0","0"
"4352",94165.93581,50,"2",18,8,441473.718,"0","0"
"4353",95537.78973,55,"1",18,6,445500.3522,"0","0"
"4354",148232.4643,51,"3",2,0,353747.0653,"1","1"
"4355",87800.39485,71,"0",7,1,230193.2184,"1","1"
"4356",95557.34469,20,"3",11,3,155218.0787,"0","0"
"4357",43402.74861,53,"0",6,4,118217.5942,"1","1"
"4358",134117.2224,58,"4",1,7,440430.773,"1","1"
"4359",85437.50709,67,"3",10,1,89299.79469,"1","1"
"4360",108095.0641,54,"2",4,6,267614.0924,"0","0"
"4361",48345.76372,27,"0",6,7,37024.41721,"0","0"
"4362",40145.04916,43,"1",8,1,142564.9054,"1","1"
"4363",75995.75339,38,"2",2,8,400105.7303,"0","0"
"4364",115445.4092,63,"4",2,2,181035.1076,"1","1"
"4365",41465.60785,38,"1",10,2,124565.5171,"1","1"
"4366",116982.0569,34,"4",15,4,205172.7165,"1","1"
"4367",82416.993,41,"0",10,0,153901.0029,"0","0"
"4368",98430.07403,51,"2",14,5,191543.9028,"0","0"
"4369",63446.17066,61,"0",6,7,332322.1497,"0","0"
"4370",64659.9905,33,"2",19,1,149581.8282,"0","0"
"4371",46323.05421,39,"2",14,4,282405.5964,"1","1"
"4372",139638.6896,45,"0",19,4,0,"1","1"
"4373",72734.39413,75,"1",18,7,424644.8452,"0","0"
"4374",40963.61526,35,"0",9,2,171674.387,"1","1"
"4375",35481.36703,49,"3",3,5,97873.92388,"1","1"
"4376",125189.157,43,"4",8,4,271943.0743,"1","1"
"4377",100293.7423,67,"2",12,4,341366.1381,"1","1"
"4378",62881.38133,29,"2",16,7,328409.2477,"0","0"
"4379",97215.44029,29,"4",7,0,89815.71076,"0","0"
"4380",65152.71439,67,"0",5,5,87870.41781,"0","0"
"4381",116955.3097,58,"2",9,5,214678.677,"0","0"
"4382",55642.92292,58,"2",19,4,327117.6814,"1","1"
"4383",52681.99086,75,"2",13,1,270574.3104,"0","0"
"4384",46247.43162,46,"2",16,6,383171.9134,"1","1"
"4385",99529.94197,80,"0",7,5,257303.2943,"1","1"
"4386",57868.07702,53,"0",11,1,56349.65129,"1","1"
"4387",87738.21119,67,"1",19,4,481173.7237,"1","1"
"4388",104589.8069,80,"4",2,0,14094.08939,"1","1"
"4389",36926.80839,79,"1",15,0,212342.2754,"0","0"
"4390",44638.33724,21,"3",2,7,380798.3031,"1","1"
"4391",97035.76497,44,"0",12,4,33111.80949,"0","0"
"4392",34559.95223,45,"3",12,0,362937.4997,"1","1"
"4393",23209.67781,70,"0",14,1,57255.63477,"1","1"
"4394",26837.13196,30,"4",5,5,140519.7147,"1","1"
"4395",65713.73828,62,"3",9,0,202690.5976,"0","0"
"4396",143168.9529,55,"2",3,0,50339.95269,"1","1"
"4397",132887.7195,35,"1",7,4,299467.3284,"1","1"
"4398",41627.33883,69,"2",12,5,352742.6828,"0","0"
"4399",150000,69,"4",17,0,80684.11052,"1","1"
"4400",141446.6415,57,"2",16,5,273818.0333,"1","1"
"4401",54965.68655,47,"1",10,8,457246.6383,"1","1"
"4402",93711.32352,64,"0",9,5,496748.3763,"1","1"
"4403",57662.38699,38,"4",11,6,222535.1779,"0","0"
"4404",58297.35512,23,"2",9,5,262942.1436,"0","0"
"4405",143583.342,29,"0",20,5,123291.6628,"1","1"
"4406",126206.0218,28,"4",15,1,76338.68737,"1","1"
"4407",132109.3171,51,"3",7,4,202464.4938,"1","1"
"4408",63747.62622,27,"4",5,3,467626.7731,"0","0"
"4409",25323.29311,41,"0",1,4,214768.5624,"1","1"
"4410",124276.0963,76,"3",5,7,456718.2002,"1","1"
"4411",105904.7731,31,"1",2,6,21072.77067,"1","1"
"4412",60329.92786,38,"2",14,1,20969.24591,"0","0"
"4413",36044.93633,49,"1",2,7,401872.0472,"1","1"
"4414",76146.30401,76,"0",2,1,424080.4239,"0","0"
"4415",75970.85843,30,"3",7,8,149888.8541,"0","0"
"4416",24072.76853,20,"3",8,7,378486.3358,"1","1"
"4417",100883.4823,70,"0",15,6,107457.2552,"1","1"
"4418",51355.48331,27,"2",10,2,5e+05,"0","0"
"4419",62611.41481,45,"0",7,3,117786.5422,"1","1"
"4420",55951.8003,40,"1",18,6,305696.4989,"0","0"
"4421",46175.37823,58,"0",11,8,405506.6257,"1","1"
"4422",83093.82172,28,"2",5,2,255068.2832,"0","0"
"4423",73042.33647,48,"4",6,3,294590.3798,"1","1"
"4424",118382.7814,26,"3",6,1,269684.812,"1","1"
"4425",47045.81746,72,"4",9,2,420191.0729,"0","0"
"4426",110843.5953,63,"3",12,6,359434.2747,"1","1"
"4427",113746.3227,45,"1",3,5,314.51825,"0","0"
"4428",63876.20069,31,"4",4,4,416362.1023,"0","0"
"4429",135698.0205,49,"2",19,8,107744.0247,"1","1"
"4430",84380.70068,80,"3",10,6,205286.862,"1","1"
"4431",43303.80671,80,"3",3,3,344526.3882,"0","0"
"4432",82494.94772,75,"0",3,6,158733.354,"1","1"
"4433",37636.69092,67,"2",4,8,243894.9834,"0","0"
"4434",36685.60515,59,"1",7,3,87436.29435,"1","1"
"4435",84766.1187,30,"3",20,3,292078.9989,"0","0"
"4436",119114.7513,50,"0",5,0,231626.6538,"0","0"
"4437",59209.62603,50,"4",18,8,126838.458,"1","1"
"4438",59792.5968,60,"1",14,3,147171.8285,"0","0"
"4439",99030.5007,26,"3",20,3,363814.2146,"1","1"
"4440",86370.15172,43,"2",8,1,269824.32,"0","0"
"4441",96407.83998,70,"4",7,3,390294.4069,"1","1"
"4442",26481.5661,51,"0",19,6,426652.1773,"1","1"
"4443",133015.7315,50,"4",8,5,19627.84597,"1","1"
"4444",62450.88985,34,"4",12,3,322675.8209,"0","0"
"4445",90349.64207,30,"0",11,1,216240.891,"0","0"
"4446",112143.2768,41,"0",8,6,5e+05,"0","0"
"4447",108921.8554,25,"1",1,8,163007.0162,"1","1"
"4448",142121.7798,31,"2",16,2,350038.5955,"1","1"
"4449",97624.12799,62,"3",14,7,272486.3653,"1","1"
"4450",150000,38,"2",11,1,138152.7546,"1","1"
"4451",121997.2031,50,"1",10,3,414859.9194,"0","0"
"4452",56693.9986,35,"4",11,7,377791.1922,"0","0"
"4453",112134.9546,73,"4",6,4,152169.0126,"1","1"
"4454",40284.96098,45,"4",7,7,258877.3303,"1","1"
"4455",81066.04555,21,"1",6,6,112695.1862,"0","0"
"4456",36484.9693,44,"2",13,8,312636.9561,"1","1"
"4457",31083.00007,27,"2",9,7,303557.0212,"1","1"
"4458",85832.03878,46,"2",4,5,311217.8752,"0","0"
"4459",45526.84992,30,"0",20,7,420321.7586,"1","1"
"4460",142968.8757,61,"1",2,3,147601.4274,"1","1"
"4461",107551.8016,47,"2",15,0,8569.369135,"0","0"
"4462",24818.02698,70,"3",5,0,493950.1772,"1","1"
"4463",122907.5328,73,"0",20,0,18731.69074,"1","1"
"4464",89119.69046,31,"2",12,8,364189.6804,"0","0"
"4465",34879.40647,68,"2",9,7,91758.57709,"0","0"
"4466",22166.87198,24,"4",19,8,345330.3877,"1","1"
"4467",28770.22615,40,"4",5,0,473503.8249,"1","1"
"4468",20000,51,"2",9,2,65396.98255,"1","1"
"4469",149312.3411,76,"3",15,2,256444.8688,"1","1"
"4470",103313.4269,33,"1",9,6,0,"1","1"
"4471",92914.09824,29,"3",3,1,305444.9554,"0","0"
"4472",32116.97782,56,"3",15,5,108193.9753,"1","1"
"4473",148121.4454,48,"2",6,7,44331.69358,"1","1"
"4474",124395.972,45,"4",7,4,354893.257,"1","1"
"4475",29799.63971,52,"3",8,3,110581.2518,"1","1"
"4476",104509.0038,78,"0",14,4,316968.5073,"1","1"
"4477",52138.02687,26,"1",1,3,229780.66,"0","0"
"4478",28902.8634,80,"4",15,1,77350.92007,"0","0"
"4479",78836.24881,53,"0",15,1,263173.6033,"0","0"
"4480",71713.02077,42,"4",17,0,190874.3683,"1","1"
"4481",59323.25746,61,"1",13,4,388700.3513,"0","0"
"4482",142611.3603,33,"1",13,1,458961.7241,"1","1"
"4483",121188.9121,64,"3",9,7,303937.0389,"1","1"
"4484",91963.47777,33,"4",14,4,60664.30969,"0","0"
"4485",91009.37611,37,"4",18,6,43299.69048,"0","0"
"4486",94793.48842,32,"1",17,1,181246.5443,"0","0"
"4487",39254.69822,75,"4",1,8,349906.9769,"0","0"
"4488",40115.40046,23,"0",11,2,394810.3574,"1","1"
"4489",92537.07122,51,"0",16,8,14159.5959,"0","0"
"4490",104134.2543,56,"0",9,4,169916.2242,"0","0"
"4491",116395.8997,65,"0",8,3,392943.9979,"1","1"
"4492",85665.54745,60,"1",5,5,468860.4896,"1","1"
"4493",98376.82473,57,"3",10,1,364534.6601,"0","0"
"4494",23314.98925,42,"4",13,4,383185.22,"1","1"
"4495",59443.58623,65,"4",14,5,326667.2732,"0","0"
"4496",31539.563,46,"2",3,7,429928.983,"1","1"
"4497",46849.97366,20,"2",7,4,80625.8514,"1","1"
"4498",39028.80468,62,"2",16,7,207809.0397,"0","0"
"4499",20000,76,"2",20,5,402948.1002,"1","1"
"4500",136914.9593,62,"2",4,6,358552.1044,"1","1"
"4501",52767.80586,57,"3",18,1,206389.0421,"1","1"
"4502",69899.44513,23,"1",5,3,192955.1576,"0","0"
"4503",116302.6426,35,"0",14,2,5e+05,"1","1"
"4504",111361.1631,38,"3",7,7,240901.0903,"1","1"
"4505",102297.1269,32,"1",19,1,197189.7499,"1","1"
"4506",127750.2735,76,"4",8,0,101458.9792,"1","1"
"4507",78946.54918,50,"0",11,0,5e+05,"0","0"
"4508",63294.31882,25,"2",16,0,401642.9842,"0","0"
"4509",41385.43158,69,"3",19,3,410833.7226,"0","0"
"4510",110212.224,75,"2",17,4,325044.0144,"1","1"
"4511",127549.6272,35,"3",11,0,8477.122144,"1","1"
"4512",37310.84969,36,"4",1,0,255697.4689,"1","1"
"4513",68488.69868,77,"0",1,6,278145.6345,"0","0"
"4514",59746.41027,27,"2",11,6,213888.7237,"0","0"
"4515",111883.1097,75,"3",20,5,0,"1","1"
"4516",23164.51871,30,"4",7,6,419893.5981,"1","1"
"4517",26659.98968,23,"1",3,0,198761.767,"1","1"
"4518",35348.56731,21,"1",15,1,295812.58,"1","1"
"4519",26348.22606,26,"2",12,6,23593.85209,"1","1"
"4520",132728.9799,61,"4",3,3,432192.0759,"1","1"
"4521",52549.75121,29,"2",11,7,5e+05,"0","0"
"4522",124831.5869,33,"2",20,8,323272.8102,"1","1"
"4523",85444.77235,59,"0",6,8,57032.88805,"0","0"
"4524",32395.88355,38,"1",11,7,288976.9232,"1","1"
"4525",47295.13654,62,"4",14,4,74684.97386,"0","0"
"4526",34203.97698,65,"4",6,6,284962.2998,"0","0"
"4527",128004.0397,77,"3",20,2,286512.7614,"1","1"
"4528",104917.9318,45,"3",12,6,419120.7685,"0","0"
"4529",125378.2782,33,"0",7,5,141911.9615,"1","1"
"4530",117782.5051,50,"3",16,5,88365.81794,"0","0"
"4531",34453.27007,29,"0",9,0,45824.63643,"1","1"
"4532",81729.38019,68,"0",2,1,137172.2457,"1","1"
"4533",117427.7035,56,"3",8,8,43345.0999,"0","0"
"4534",122679.3152,54,"1",12,1,28322.34627,"0","0"
"4535",96100.03484,79,"4",4,7,295964.9533,"1","1"
"4536",137461.4623,71,"1",8,3,462257.1375,"1","1"
"4537",29614.62569,70,"4",8,4,368892.1331,"0","0"
"4538",139323.2592,66,"0",6,1,299492.3359,"1","1"
"4539",90022.83673,28,"4",19,4,0,"0","0"
"4540",109211.345,67,"0",6,0,398936.5098,"1","1"
"4541",101859.4083,26,"4",17,0,374379.4236,"0","0"
"4542",98578.51644,60,"4",6,6,354669.5792,"0","0"
"4543",68739.31536,63,"3",18,0,309969.424,"0","0"
"4544",62941.17686,25,"2",20,2,396049.7463,"0","0"
"4545",137522.8067,48,"2",20,8,415628.5796,"1","1"
"4546",149307.7481,52,"4",16,8,310498.2918,"1","1"
"4547",130132.507,70,"4",16,7,87650.65567,"1","1"
"4548",30443.08963,33,"4",16,1,226654.7185,"1","1"
"4549",131569.3026,39,"0",7,1,42502.3947,"1","1"
"4550",134451.3154,65,"2",11,2,146703.2401,"1","1"
"4551",53611.23108,37,"3",11,2,474685.0812,"0","0"
"4552",129187.1532,45,"3",4,7,50291.18264,"1","1"
"4553",104775.6208,54,"2",1,5,29145.42482,"0","0"
"4554",120278.184,57,"0",5,1,202675.6049,"0","0"
"4555",47798.64585,42,"0",6,8,328565.2113,"1","1"
"4556",27508.69505,50,"1",20,4,107211.2414,"1","1"
"4557",35027.87023,38,"2",6,5,345838.5762,"1","1"
"4558",86680.26795,22,"1",10,1,32283.24858,"0","0"
"4559",27521.22218,63,"2",2,3,390988.2565,"0","0"
"4560",120038.153,27,"4",7,7,366077.8846,"1","1"
"4561",42094.2126,30,"4",11,4,286061.9017,"1","1"
"4562",86853.06225,22,"3",15,8,420236.4709,"0","0"
"4563",23303.67649,55,"1",17,6,107151.1055,"1","1"
"4564",138502.5746,28,"4",6,3,283643.8586,"1","1"
"4565",121373.1863,42,"1",4,6,102711.2729,"0","0"
"4566",102476.7654,80,"1",13,8,33296.02044,"1","1"
"4567",90861.25197,50,"2",8,4,367221.3588,"0","0"
"4568",92691.65747,43,"4",12,3,352702.5476,"0","0"
"4569",40882.00657,78,"3",11,7,49640.08339,"0","0"
"4570",68989.97498,62,"3",8,4,12262.62721,"0","0"
"4571",65844.4763,50,"0",2,6,372306.3395,"1","1"
"4572",94824.29643,39,"4",16,1,358821.7083,"0","0"
"4573",79618.44352,76,"0",12,7,485452.478,"1","1"
"4574",100990.4456,35,"4",7,4,23981.79953,"0","0"
"4575",146769.4563,33,"0",17,6,323268.7266,"1","1"
"4576",72829.10304,70,"1",1,1,114728.4347,"0","0"
"4577",47029.33124,21,"2",15,3,331734.0984,"1","1"
"4578",119814.5738,64,"2",3,0,135126.841,"1","1"
"4579",35809.0293,73,"4",15,5,98084.10415,"0","0"
"4580",120866.4757,57,"3",17,2,447889.4622,"0","0"
"4581",110615.2719,57,"4",20,0,472675.8244,"0","0"
"4582",115003.2221,28,"3",12,7,381176.449,"1","1"
"4583",41800.36108,22,"4",20,6,38686.00033,"1","1"
"4584",22878.50685,36,"2",10,8,452759.4149,"1","1"
"4585",72301.14695,74,"1",14,5,430191.2152,"0","0"
"4586",95091.58106,36,"0",13,8,220148.9576,"0","0"
"4587",39165.55345,74,"2",1,1,290549.0179,"0","0"
"4588",70932.518,28,"0",2,0,0,"0","0"
"4589",69499.47912,35,"1",15,1,161773.9415,"0","0"
"4590",105482.3493,47,"0",11,5,452184.2009,"0","0"
"4591",109659.3287,71,"1",12,4,294792.7255,"1","1"
"4592",102539.3262,68,"2",3,1,82246.3004,"1","1"
"4593",52676.55709,56,"2",17,7,487332.9265,"1","1"
"4594",35811.78392,35,"1",4,6,220070.7284,"1","1"
"4595",97643.28382,55,"3",10,7,343195.5696,"0","0"
"4596",80214.91442,44,"1",19,5,91341.64545,"0","0"
"4597",146758.0741,68,"3",14,7,187399.3516,"1","1"
"4598",93679.58058,52,"3",2,7,459403.0798,"0","0"
"4599",26032.83671,54,"1",18,5,430386.6226,"1","1"
"4600",118681.9553,49,"3",1,4,50661.75091,"0","0"
"4601",146361.3478,38,"4",6,5,351244.9233,"1","1"
"4602",85190.71032,64,"3",5,7,133320.4791,"1","1"
"4603",20000,22,"0",19,6,163851.5053,"1","1"
"4604",135011.4037,49,"2",17,6,72532.74117,"1","1"
"4605",69656.6599,24,"0",1,7,206532.8378,"0","0"
"4606",124476.5588,33,"0",2,3,197077.0306,"1","1"
"4607",134523.9552,69,"0",12,4,69438.81184,"1","1"
"4608",132566.8034,78,"2",7,7,53706.53975,"1","1"
"4609",113526.1266,63,"2",4,2,488814.1369,"1","1"
"4610",43448.45424,45,"1",20,5,91180.19975,"1","1"
"4611",95398.73929,53,"0",1,7,188788.473,"0","0"
"4612",87577.35168,59,"3",13,1,78393.02484,"0","0"
"4613",58668.93419,79,"1",11,5,117295.6264,"0","0"
"4614",146540.2737,58,"4",18,7,20216.92133,"1","1"
"4615",149479.016,41,"2",5,3,271194.1859,"1","1"
"4616",100797.9474,74,"2",5,3,144378.1373,"1","1"
"4617",129206.6736,36,"1",18,3,195842.8795,"1","1"
"4618",81258.88867,64,"3",2,7,429118.301,"1","1"
"4619",138085.1838,53,"4",17,3,159699.7287,"1","1"
"4620",67052.40877,70,"1",5,3,418407.9173,"0","0"
"4621",36164.19784,20,"1",7,3,180561.0534,"1","1"
"4622",94025.0208,28,"3",16,0,480283.4282,"0","0"
"4623",81248.11307,38,"0",20,3,451374.8802,"0","0"
"4624",145539.9164,39,"4",17,1,417259.2235,"1","1"
"4625",79839.31999,69,"2",6,5,263863.2875,"1","1"
"4626",81436.08658,57,"3",11,7,339657.7054,"0","0"
"4627",78417.33318,60,"1",16,4,475405.2857,"0","0"
"4628",70465.86564,43,"4",15,2,293176.4201,"1","1"
"4629",111064.4793,73,"0",10,7,485095.3666,"1","1"
"4630",103801.965,66,"0",7,8,331878.5956,"1","1"
"4631",67623.16832,36,"1",10,8,220692.1167,"0","0"
"4632",115366.7044,56,"0",16,3,128663.8877,"0","0"
"4633",119003.6151,38,"0",8,1,149006.0814,"1","1"
"4634",114387.2724,74,"3",11,8,83577.82587,"1","1"
"4635",74380.29565,64,"1",15,3,239993.4525,"0","0"
"4636",97153.31751,73,"2",10,7,151713.9724,"1","1"
"4637",105839.2076,52,"4",10,2,16466.79894,"0","0"
"4638",128579.8073,20,"2",4,5,412765.5914,"1","1"
"4639",116010.41,25,"1",14,3,413851.9399,"1","1"
"4640",146121.5466,68,"3",11,7,283479.8209,"1","1"
"4641",145129.1733,53,"2",17,2,226403.802,"1","1"
"4642",119155.568,33,"1",17,6,198071.3275,"1","1"
"4643",59366.98642,73,"1",3,0,173449.8789,"0","0"
"4644",138334.6239,25,"4",19,7,78595.50327,"1","1"
"4645",84738.8287,52,"3",12,8,479866.5962,"0","0"
"4646",140930.7197,41,"4",13,5,8014.305419,"1","1"
"4647",139619.1388,56,"2",15,0,117998.2922,"1","1"
"4648",47293.84964,73,"4",10,5,228277.6035,"0","0"
"4649",61796.39478,76,"3",5,7,317688.5704,"0","0"
"4650",141293.2428,79,"4",4,8,109912.0806,"1","1"
"4651",98569.53756,71,"1",18,5,42777.30399,"1","1"
"4652",123959.3273,70,"1",10,8,186415.0735,"1","1"
"4653",35631.6643,77,"4",2,0,488576.433,"0","0"
"4654",67111.13269,73,"0",12,3,48548.97644,"0","0"
"4655",71143.4118,44,"2",9,2,287576.7696,"1","1"
"4656",34103.24886,67,"2",19,5,186438.2558,"0","0"
"4657",102794.5771,27,"2",20,7,46324.57829,"1","1"
"4658",80300.37772,42,"3",10,6,391480.8756,"0","0"
"4659",101427.1835,74,"4",7,3,339388.4045,"1","1"
"4660",122419.9823,46,"2",10,6,198802.4924,"0","0"
"4661",59008.96739,30,"4",6,1,0,"0","0"
"4662",79409.77976,79,"3",15,4,499140.5016,"1","1"
"4663",139430.1035,37,"4",14,5,206643.5318,"1","1"
"4664",65082.29641,57,"4",5,4,234378.1679,"1","1"
"4665",20527.93173,50,"2",14,8,201404.207,"1","1"
"4666",127017.2437,42,"2",15,0,114445.9564,"1","1"
"4667",102033.1047,59,"4",10,3,195361.1452,"0","0"
"4668",66531.31819,26,"1",12,0,364589.7084,"0","0"
"4669",118858.1034,45,"0",16,7,190670.9006,"0","0"
"4670",29212.46205,74,"1",8,4,278554.9669,"0","0"
"4671",92964.66934,71,"4",13,5,59649.00768,"1","1"
"4672",119933.751,60,"3",15,1,102958.9804,"1","1"
"4673",87466.29788,22,"1",4,0,422194.325,"0","0"
"4674",68864.59813,49,"2",7,5,274946.7245,"1","1"
"4675",93327.54687,59,"2",20,4,91379.86628,"0","0"
"4676",146314.713,76,"1",18,7,215158.637,"1","1"
"4677",113487.0436,57,"2",10,6,226368.0596,"0","0"
"4678",58019.02752,65,"2",12,2,182530.7481,"0","0"
"4679",136284.0255,40,"1",3,8,127319.2813,"1","1"
"4680",112367.8327,20,"4",16,8,487423.1227,"1","1"
"4681",29535.41467,69,"4",7,2,389856.1547,"0","0"
"4682",148013.108,49,"4",8,5,357512.7198,"1","1"
"4683",150000,55,"4",6,3,0,"1","1"
"4684",78528.68218,64,"1",8,2,93620.08182,"1","1"
"4685",72849.73844,68,"4",2,2,445896.3653,"0","0"
"4686",108093.294,72,"0",7,6,115055.9799,"1","1"
"4687",20000,27,"4",14,0,261394.6833,"1","1"
"4688",111974.808,39,"3",1,0,323935.9612,"1","1"
"4689",73994.59828,44,"1",19,4,270726.2782,"0","0"
"4690",37926.50202,32,"3",17,7,241947.617,"1","1"
"4691",137304.692,23,"1",17,0,453232.0564,"1","1"
"4692",57019.45054,49,"1",13,5,207185.9726,"1","1"
"4693",84900.00601,65,"3",6,2,367680.843,"1","1"
"4694",76658.34476,42,"0",9,1,41193.44923,"0","0"
"4695",44059.34003,54,"3",19,6,269955.1941,"1","1"
"4696",57429.61821,57,"4",6,4,267551.2283,"1","1"
"4697",148648.4114,29,"0",19,1,263351.0189,"1","1"
"4698",104491.469,39,"0",8,5,431299.2237,"1","1"
"4699",78933.10823,67,"0",10,2,356306.6841,"1","1"
"4700",73877.15763,28,"0",15,3,462840.5197,"0","0"
"4701",111084.076,42,"3",4,4,323852.0025,"0","0"
"4702",64867.58043,49,"4",4,3,27892.29422,"1","1"
"4703",100892.6807,64,"4",2,6,31061.03552,"1","1"
"4704",105100.8954,26,"2",14,7,314237.0938,"1","1"
"4705",99023.6174,24,"3",10,3,47430.18303,"0","0"
"4706",75529.96931,23,"4",4,7,70689.17557,"0","0"
"4707",49380.91251,21,"4",4,6,229990.8392,"1","1"
"4708",85970.68437,45,"0",19,2,472665.1215,"0","0"
"4709",124427.7918,79,"3",8,4,452418.5991,"1","1"
"4710",55871.66077,26,"4",8,0,125118.3114,"0","0"
"4711",89464.92739,72,"0",3,7,289193.3348,"1","1"
"4712",39147.33437,29,"0",2,8,125686.1265,"1","1"
"4713",58374.38414,50,"0",20,1,46725.20215,"1","1"
"4714",119850.2455,68,"0",10,7,313249.7623,"1","1"
"4715",66261.62048,34,"2",1,6,131292.3264,"0","0"
"4716",92719.8503,80,"3",13,4,325060.8248,"1","1"
"4717",59885.51215,27,"1",14,2,448709.8013,"0","0"
"4718",141024.9663,22,"1",11,5,440352.5369,"1","1"
"4719",135971.9437,41,"4",12,0,31624.41795,"1","1"
"4720",135847.2557,76,"1",10,8,51436.13384,"1","1"
"4721",65516.77444,37,"4",8,7,371760.3671,"0","0"
"4722",86360.78374,70,"0",6,6,422600.9508,"1","1"
"4723",64992.97509,52,"0",5,7,170967.3971,"1","1"
"4724",52014.21485,41,"2",6,2,88937.25366,"1","1"
"4725",51897.85815,41,"1",17,6,430448.6587,"1","1"
"4726",127615.0977,69,"4",4,8,201792.7371,"1","1"
"4727",28593.8818,27,"0",2,4,436309.5253,"1","1"
"4728",55476.86812,76,"1",16,7,345160.2231,"0","0"
"4729",144839.0923,51,"0",2,5,449495.8107,"1","1"
"4730",32184.16895,74,"2",12,6,212635.6232,"0","0"
"4731",98316.99782,79,"0",20,8,402884.5556,"1","1"
"4732",127497.0941,21,"3",16,6,107201.6564,"1","1"
"4733",87021.9129,73,"0",5,6,165604.6187,"1","1"
"4734",117406.3647,78,"1",4,1,60589.58198,"1","1"
"4735",53269.52827,56,"2",17,6,136863.558,"1","1"
"4736",42001.41976,73,"3",9,0,175219.8532,"0","0"
"4737",145051.9418,38,"3",18,6,147348.2577,"1","1"
"4738",94688.34758,60,"2",11,2,461201.899,"1","1"
"4739",35123.89458,72,"0",8,4,448649.7642,"0","0"
"4740",55675.97852,30,"2",12,7,290063.0586,"0","0"
"4741",74216.00532,76,"0",3,3,367372.7381,"0","0"
"4742",76740.4387,64,"0",20,1,111781.0931,"1","1"
"4743",75502.94922,38,"2",19,7,163131.3535,"0","0"
"4744",120827.7076,60,"0",9,2,411525.4828,"1","1"
"4745",127444.0911,46,"1",14,3,44121.66421,"1","1"
"4746",70338.79042,58,"3",18,3,147578.13,"1","1"
"4747",140854.2762,60,"3",13,8,158337.2465,"1","1"
"4748",101982.4818,41,"3",2,3,332218.3676,"0","0"
"4749",87268.15232,45,"4",1,5,256921.1125,"0","0"
"4750",132395.2907,29,"3",7,3,370135.2787,"1","1"
"4751",150000,38,"4",10,5,27914.92421,"1","1"
"4752",138495.6822,47,"1",7,8,290023.1693,"1","1"
"4753",143067.2554,21,"3",11,0,267294.2711,"1","1"
"4754",111513.4376,50,"3",16,2,338543.6804,"0","0"
"4755",43932.86926,25,"1",1,4,65275.619,"1","1"
"4756",107584.1346,23,"0",13,4,307751.3013,"1","1"
"4757",50395.68599,23,"1",4,4,329674.5765,"0","0"
"4758",37144.01009,47,"2",2,8,419464.5514,"1","1"
